dataset_id,municipio,province,zone_id,candidate_distributor,candidate_confidence,review_status,bulk_import_allowed,source_name,source_url,source_type,already_productive,notes
andalucia,Abla,Almería,municipality:almeria::abla,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Abrucena,Almería,municipality:almeria::abrucena,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Adra,Almería,municipality:almeria::adra,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Albanchez,Almería,municipality:almeria::albanchez,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Alboloduy,Almería,municipality:almeria::alboloduy,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Albox,Almería,municipality:almeria::albox,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Alcolea,Almería,municipality:almeria::alcolea,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Alcóntar,Almería,municipality:almeria::alcontar,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Alcudia de Monteagud,Almería,municipality:almeria::alcudia_de_monteagud,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Alhabia,Almería,municipality:almeria::alhabia,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Alhama de Almería,Almería,municipality:almeria::alhama_de_almeria,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Alicún,Almería,municipality:almeria::alicun,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Almería,Almería,municipality:almeria::almeria,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Almócita,Almería,municipality:almeria::almocita,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Alsodux,Almería,municipality:almeria::alsodux,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Antas,Almería,municipality:almeria::antas,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Arboleas,Almería,municipality:almeria::arboleas,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Armuña de Almanzora,Almería,municipality:almeria::armuna_de_almanzora,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Bacares,Almería,municipality:almeria::bacares,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Balanegra,Almería,municipality:almeria::balanegra,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Bayárcal,Almería,municipality:almeria::bayarcal,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Bayarque,Almería,municipality:almeria::bayarque,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Bédar,Almería,municipality:almeria::bedar,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Beires,Almería,municipality:almeria::beires,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Benahadux,Almería,municipality:almeria::benahadux,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Benitagla,Almería,municipality:almeria::benitagla,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Benizalón,Almería,municipality:almeria::benizalon,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Bentarique,Almería,municipality:almeria::bentarique,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Berja,Almería,municipality:almeria::berja,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Canjáyar,Almería,municipality:almeria::canjayar,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Cantoria,Almería,municipality:almeria::cantoria,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Carboneras,Almería,municipality:almeria::carboneras,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Castro de Filabres,Almería,municipality:almeria::castro_de_filabres,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Chercos,Almería,municipality:almeria::chercos,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Chirivel,Almería,municipality:almeria::chirivel,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Cóbdar,Almería,municipality:almeria::cobdar,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Cuevas del Almanzora,Almería,municipality:almeria::cuevas_del_almanzora,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Dalías,Almería,municipality:almeria::dalias,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,El Ejido,Almería,municipality:almeria::el_ejido,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Enix,Almería,municipality:almeria::enix,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
andalucia,Felix,Almería,municipality:almeria::felix,"e-distribución Redes Digitales, S.L.U.",regional_presence_candidate,regional_presence_confirmed_review_local_exceptions,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_public_source_or_review_tool,no,Presencia regional oficial. No importar en bloque hasta revisar posibles distribuidoras locales y solapes por municipio.
