dataset_id,municipio,province,zone_id,candidate_distributor,candidate_confidence,review_status,bulk_import_allowed,source_name,source_url,source_type,already_productive,notes
madrid,Colmenar del Arroyo,Madrid,municipality:madrid::colmenar_del_arroyo,multi-distribuidora: requiere revisión,needs_municipal_review,multi_distributor_region_needs_municipal_review,no,UFD — presencia regional + herramientas oficiales de consulta,https://www.ufd.es/quienes-somos/,official_public_source_or_review_tool,no,"UFD declara presencia en Comunidad de Madrid, pero no se debe importar toda la comunidad sin revisión municipal."
madrid,Valdepiélagos,Madrid,municipality:madrid::valdepielagos,multi-distribuidora: requiere revisión,needs_municipal_review,multi_distributor_region_needs_municipal_review,no,UFD — presencia regional + herramientas oficiales de consulta,https://www.ufd.es/quienes-somos/,official_public_source_or_review_tool,no,"UFD declara presencia en Comunidad de Madrid, pero no se debe importar toda la comunidad sin revisión municipal."
madrid,Prádena del Rincón,Madrid,municipality:madrid::pradena_del_rincon,multi-distribuidora: requiere revisión,needs_municipal_review,multi_distributor_region_needs_municipal_review,no,UFD — presencia regional + herramientas oficiales de consulta,https://www.ufd.es/quienes-somos/,official_public_source_or_review_tool,no,"UFD declara presencia en Comunidad de Madrid, pero no se debe importar toda la comunidad sin revisión municipal."
madrid,Torrelaguna,Madrid,municipality:madrid::torrelaguna,multi-distribuidora: requiere revisión,needs_municipal_review,multi_distributor_region_needs_municipal_review,no,UFD — presencia regional + herramientas oficiales de consulta,https://www.ufd.es/quienes-somos/,official_public_source_or_review_tool,no,"UFD declara presencia en Comunidad de Madrid, pero no se debe importar toda la comunidad sin revisión municipal."
madrid,Robledo de Chavela,Madrid,municipality:madrid::robledo_de_chavela,multi-distribuidora: requiere revisión,needs_municipal_review,multi_distributor_region_needs_municipal_review,no,UFD — presencia regional + herramientas oficiales de consulta,https://www.ufd.es/quienes-somos/,official_public_source_or_review_tool,no,"UFD declara presencia en Comunidad de Madrid, pero no se debe importar toda la comunidad sin revisión municipal."
madrid,Madrid,Madrid,municipality:madrid::madrid,multi-distribuidora: requiere revisión,needs_municipal_review,multi_distributor_region_needs_municipal_review,no,UFD — presencia regional + herramientas oficiales de consulta,https://www.ufd.es/quienes-somos/,official_public_source_or_review_tool,no,"UFD declara presencia en Comunidad de Madrid, pero no se debe importar toda la comunidad sin revisión municipal."
madrid,Navas del Rey,Madrid,municipality:madrid::navas_del_rey,multi-distribuidora: requiere revisión,needs_municipal_review,multi_distributor_region_needs_municipal_review,no,UFD — presencia regional + herramientas oficiales de consulta,https://www.ufd.es/quienes-somos/,official_public_source_or_review_tool,no,"UFD declara presencia en Comunidad de Madrid, pero no se debe importar toda la comunidad sin revisión municipal."
madrid,Cabanillas de la Sierra,Madrid,municipality:madrid::cabanillas_de_la_sierra,multi-distribuidora: requiere revisión,needs_municipal_review,multi_distributor_region_needs_municipal_review,no,UFD — presencia regional + herramientas oficiales de consulta,https://www.ufd.es/quienes-somos/,official_public_source_or_review_tool,no,"UFD declara presencia en Comunidad de Madrid, pero no se debe importar toda la comunidad sin revisión municipal."
madrid,El Álamo,Madrid,municipality:madrid::el_alamo,multi-distribuidora: requiere revisión,needs_municipal_review,multi_distributor_region_needs_municipal_review,no,UFD — presencia regional + herramientas oficiales de consulta,https://www.ufd.es/quienes-somos/,official_public_source_or_review_tool,no,"UFD declara presencia en Comunidad de Madrid, pero no se debe importar toda la comunidad sin revisión municipal."
madrid,San Fernando de Henares,Madrid,municipality:madrid::san_fernando_de_henares,multi-distribuidora: requiere revisión,needs_municipal_review,multi_distributor_region_needs_municipal_review,no,UFD — presencia regional + herramientas oficiales de consulta,https://www.ufd.es/quienes-somos/,official_public_source_or_review_tool,no,"UFD declara presencia en Comunidad de Madrid, pero no se debe importar toda la comunidad sin revisión municipal."
