dataset_id,municipio,candidate_distributor,candidate_confidence,review_status,bulk_import_allowed,source_name,source_url,source_type,last_reviewed,notes
galicia,A Arnoia,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,exclude_from_bulk_import,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Galicia ya tiene auditoría e importación específica; no tocar con regional_default genérico.
galicia,A Baña,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,exclude_from_bulk_import,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Galicia ya tiene auditoría e importación específica; no tocar con regional_default genérico.
galicia,A Bola,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,exclude_from_bulk_import,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Galicia ya tiene auditoría e importación específica; no tocar con regional_default genérico.
galicia,A Cañiza,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,exclude_from_bulk_import,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Galicia ya tiene auditoría e importación específica; no tocar con regional_default genérico.
galicia,A Capela,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,exclude_from_bulk_import,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Galicia ya tiene auditoría e importación específica; no tocar con regional_default genérico.
galicia,A Coruña,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,exclude_from_bulk_import,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Galicia ya tiene auditoría e importación específica; no tocar con regional_default genérico.
galicia,A Estrada,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,exclude_from_bulk_import,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Galicia ya tiene auditoría e importación específica; no tocar con regional_default genérico.
galicia,A Fonsagrada,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,exclude_from_bulk_import,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Galicia ya tiene auditoría e importación específica; no tocar con regional_default genérico.
galicia,A Guarda,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,exclude_from_bulk_import,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Galicia ya tiene auditoría e importación específica; no tocar con regional_default genérico.
galicia,A Gudiña,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,exclude_from_bulk_import,no,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Galicia ya tiene auditoría e importación específica; no tocar con regional_default genérico.
