dataset_id,municipio,candidate_distributor,candidate_confidence,review_status,bulk_import_allowed,source_name,source_url,source_type,last_reviewed,notes
illes_balears,Alaior,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Alaró,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Alcúdia,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Algaida,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Andratx,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Ariany,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Artà,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Banyalbufar,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Binissalem,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Búger,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Bunyola,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Calvià,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Campanet,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Campos,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
illes_balears,Capdepera,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,review_first,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,official_distributor_public,2026-05-06,Candidata a regional_default por presencia pública amplia; revisar antes de producción.
